event_label,users,total_events,unique_events
george kling,1,1,1
Myoung-Jong Noh,1,1,1
Nucleation,1,1,1
EARTH SCIENCE > OCEANS > OCEAN TEMPERATURE > SEA SURFACE TEMPERATURE,1,1,1
1304315,1,1,1
howard conway,1,1,1
BOGS,1,1,1
iron,1,1,1
Atmospheric Carbon Dioxide Record from the South Pole,1,1,1
West Dock,1,1,1
Record,1,2,1
shupe miller summit,1,1,1
stream DOC,1,1,1
Imnaviat,1,1,1
Ameriflux,1,1,1
ess-dive-968f4b8b5eb06ca-20180330T184732949,1,1,1
bco-dmo,1,1,1
c flux,1,7,4
arabia,1,1,1
canada basin,1,1,1
ciad,1,1,1
schurr,1,1,1
eddy flux tower,1,1,1
1523025,1,2,2
Air Samples at Mauna Loa Observatory,1,1,1
.netcdf,1,1,1
Extended Edited Synoptic Cloud Reports from Ships and Land Stations Over the Globe,1,1,1
Man,1,1,1
WHOI ice teathered,1,1,1
CDIAC/00001_V2017.,1,1,1
doi:10.18739/A2GS1T,1,1,1
doi:10.18739/A2PP21,1,1,1
retreat,1,1,1
NDP,1,1,1
2003 to 2011,1,1,1
2163 to 2018,1,1,1
ATWAIN,1,1,1
Rigor,1,2,2
biogeochemistry,1,1,1
microplastic,1,1,1
iabp,1,2,1
Chin,1,1,1
urn:uuid:f3c7bfba-b433-48f5-9477-7f9d589ea106,1,1,1
Toolik Lake,1,1,1
Atmospheric Oxygen,1,1,1
daymet,1,1,1
Mclaren,1,1,1
trafficking,1,1,1
Monthly Fossil-Fuel CO2 Emissions: Isomass of Emissions Gridded by One Degree Latitude by One Degree Longitude (1950-2008) (V. 2011),1,2,1
drink,1,1,1
2061 to 2018,1,1,1
440766,1,3,2
polar,1,1,1
GISTEMP,1,1,1
10.18739/A2F299,1,1,1
msa,1,1,1
liza mack,1,1,1
NDP019,1,1,1
political,1,3,3
nash,1,1,1
atmospheric carbon,1,2,2
10.3334/CDIAC/atg.035,1,1,1
urn:uuid:4c739192-83eb-4004-9511-7cdb33516c5c,1,1,1
schuster,1,2,1
benthos,1,3,3
ppmv,1,1,1
Mirai,1,1,1
Fiechter,1,1,1
grigorev,1,1,1
1103443,1,3,2
NAGAP_77V6_062,1,1,1
dissolv,1,1,1
northern and southern,1,1,1
baffin,1,1,1
Natural Hazards,1,1,1
1980 to 1991,1,1,1
Mackenzie River,1,1,1
swl15,1,2,1
2051 to 2018,1,1,1
87544,1,1,1
soil organic matter,1,1,1
seth,1,1,1
2017 to 2020,1,2,1
panama cananl,1,1,1
delta combined,1,1,1
south asia,1,1,1
Soil electrochemistry,1,1,1
arctic great rivers,1,1,1
daniels,1,1,1
1953 to 2013,1,1,1
co23,1,1,1
michael ricketts,1,1,1
1979,1,2,1
enngram,1,1,1
ocean acidification,1,1,1
spencer,1,1,1
DIRECT EFFECTS OF ATMOSPHERIC CO2 ENRICHMENT ON PLANTS AND ECOSYSTEMS: AN UPDATED BIBLIOGRAPHIC DATA BASE,1,1,1
ndp.001,1,2,1
10.108739\A2CZ6H,1,1,1
10.18739/A2357G,1,1,1
Delta14 CO2,1,1,1
kaufman,1,1,1
2008F,1,3,3
2011I,1,3,3
warming ocean,1,1,1
assp,1,1,1
doi:10.18739.A2MD18,1,1,1
urn:uuid:04bc4f6f-f30b-4788-be0c-20c20ce4d06d,1,1,1
1903 to 2016,1,2,2
Holmes,1,1,1
10.18739/A2JZ96,1,1,1
2022 to 2017,1,1,1
barnhart,1,4,2
"carbon fluxes, methane fluxes",1,1,1
idaho,1,1,1
Isotopic evidence of multiple controls on atmospheric oxidants over climate transitions,1,1,1
1962 to 2005,1,1,1
adam young,1,5,5
10.18739/a20c33,1,1,1
2012 to 2012,1,1,1
autotrophic respiration,1,1,1
huang,1,3,1
https://doi.org/doi:10.5065/D61J97X5,1,1,1
EMISSIONS,1,1,1
10.18739/a2zk3v,1,1,1
NAGAP_77V6,1,2,1
doi:10.18739/A2C54T,1,1,1
nitrous,1,1,1
doi: 10.18739/A26C16),1,1,1
Daanen,1,1,1
greenland summit,1,1,1
ECCO2 model Arctic Domain,1,1,1
PV,1,1,1
qingzang,1,1,1
2065 to 2018,1,1,1
bob dattore,1,1,1
yongson,1,1,1
doi:10.18739/A2TK3M,1,2,2
maru,1,1,1
Howe Island,1,1,1
doi:10.18739/A23C2N,1,1,1
"carbon dioxide flux, co2 flux",1,1,1
sweden,1,1,1
1895 to 2017,1,1,1
NCAR PAM Mesonet,1,1,1
environmental,1,1,1
arctic amplification,1,1,1
1980 to 2003,1,1,1
cdiac_fgdc_metadata_Tom_Boden_NDP_006.xml,1,1,1
plant phenology,1,1,1
doi:10.3334/CDIAC/CLI.NDP026B,1,1,1
nep,1,1,1
424864,1,1,1
diatom,1,1,1
arcticGRO,1,1,1
1107596,1,2,1
Global Greenhouse Gas Emissions Data,1,1,1
Thaw depth within experimental burn plots,1,2,1
Hauri,1,1,1
doi:10.18739/A21R9G,1,1,1
10.3334/CDIAC/00066,1,1,1
dunton,1,1,1
barnhrdt,1,1,1
Ermold,1,1,1
urn:uuid:105c5471-5c64-4c72-936b-6d219741e300,1,1,1
permafrost borehole data,1,1,1
plastic,1,1,1
doi:10.18739/A2N58CK3F,1,2,2
EARTH SCIENCE > TERRESTRIAL HYDROSPHERE > SURFACE WATER,1,1,1
Cement Production,1,1,1
GISP-2,1,2,2
melting ice,1,2,1
Russian-language,1,1,1
lilja,1,1,1
darnis,1,1,1
Raich,1,1,1
ешksi,1,1,1
University of Alaska,1,1,1
toolik lake radiation,1,1,1
GASLAB Global Monitoring Network,1,1,1
NAGAP_77V6_286,1,2,1
Generalized Boosted Models and Analysis Scripts,1,1,1
1504288,1,2,2
permafrost observation,1,1,1
permafrost carbon dioxide flux,1,1,1
Nathan C. Healey,1,1,1
economics,1,1,1
Lomas and Krause (2018),1,1,1
finzi,1,1,1
urn:uuid:26f1ce26-8a8a-4001-93ef-f21b2b9a25d1,1,1,1
hershey,1,1,1
14C,1,1,1
swerus,1,1,1
ice river,1,1,1
kachel,1,1,1
2011B,1,3,3
mass,1,1,1
cretaceous,1,1,1
doi:10.15485/1398272,1,1,1
doi:10.18739/A2J899,1,1,1
Annual Fossil-Fuel CO2 Emissions: Global Stable Carbon Isotope Signature,1,2,1
Fish,1,5,2
lane,1,1,1
2070 to 2018,1,1,1
Mar,1,1,1
milller summit,1,1,1
CAR_Q_SSC_2016.csv,1,1,1
bowest,1,1,1
ncep,1,1,1
Fossil,1,1,1
fire disturbance,1,1,1
calanus glacialis,1,1,1
knb,1,1,1
1982 to 2016,1,1,1
1980 to 2005,1,1,1
lily zhao,1,1,1
10.5065/D6B85696,1,3,3
2161 to 2018,1,1,1
wellfare,1,1,1
Face,1,1,1
"Summit Station, Greenland",1,1,1
ASPEN FACE,1,1,1
greenland sea ice,1,1,1
claire alix,1,1,1
primary production,1,1,1
dikjen,1,1,1
1910 to 2018,1,1,1
jeremy,1,1,1
"71,18 71,35",1,1,1
doi:10.18739/A2ND06,1,1,1
1417677,1,1,1
Finland,1,1,1
argentina,1,1,1
Beaufort,1,1,1
10.18739/A22W48,1,3,3
Wind farm,1,1,1
bryce mecum,1,1,1
halfacre,1,2,2
Water,1,1,1
delta 13C,1,1,1
co2 ice,1,1,1
doi:10.18739/A2J27G,1,1,1
orcid.org/0000-0003-2905-0637,1,2,1
HNC,1,1,1
10.5063/F1HT2M7Q,1,1,1
Patrick F. Sullivan,1,1,1
o buoy,1,1,1
2064 to 2018,1,1,1
snow ice,1,1,1
2162 to 2018,1,1,1
Beaufort Gyre Observing System to Document and Enhance Understanding Environmental Change in the Arctic,1,1,1
hotplate,1,1,1
EARTH SCIENCE > BIOSPHERE > AQUATIC ECOSYSTEMS > PLANKTON > PHYTOPLANKTON,1,1,1
transportation,1,1,1
Fukamachi,1,1,1
wasim,1,1,1
M. Torre Jorgenson,1,1,1
kolby,1,1,1
groundwater level,1,1,1
post noaln,1,1,1
sturm,1,1,1
db1020,1,1,1
CDIAC CO2 emissions,1,1,1
doi:10.18739/A2QC1V,1,2,2
yearly,1,1,1
boreholes,1,1,1
Sea ice sizonet,1,1,1
eyes north,1,1,1
ocean,1,1,1
ribbon seal,1,1,1
1916 to 2018,1,1,1
"Boden, T. A.",1,1,1
10.3334/CDIAC/otg.ndp079,1,2,1
shorebird demographics network,1,2,2
10.3334/cdiac/ffe.007,1,1,1
urn:uuid:c60f979f-b4c0-4708-8875-a28ebdc9fb80,1,1,1
632400,1,1,1
varga,1,1,1
Gas Chromatograph,1,1,1
Climate Monitoring and Diagnostics Laboratory,1,1,1
Yukon,1,2,2
Prager,1,1,1
1962 to 2009,1,1,1
Ob,1,1,1
ATG.012,1,1,1
Vostoc,1,2,2
sukkertoppen,1,1,1
surface melt,1,1,1
1980 to 1996,1,1,1
doi:10.3334/CDIAC/CLI.NDP022,1,1,1
knb-lter-bnz.495.14,1,1,1
count,1,1,1
Rose cory,1,1,1
fir,1,1,1
ground penetrating radar,1,1,1
10.3334/CDIAC/otg.ndp036,1,1,1
Jeffrey Welker,1,1,1
#17021,1,1,1
detlev,1,1,1
standard,1,1,1
council north,1,1,1
madrid,1,1,1
net community production,1,1,1
Surface (sea floor) and near-surface (box cores) sediment mineralogy in Baffin Bay,1,1,1
"Igarka area, Yenisei North.",1,1,1
Murmansk,1,1,1
HLY-08-02 POES Satellite Images,1,1,1
global carbon cycle,1,1,1
CUMULATIVE CO2 BY NATION,1,1,1
autotroph,1,1,1
NAGAP_79V5_087,1,1,1
"Dome Concordia, Antarctica",1,1,1
richter menge,1,1,1
hyperspectral,1,1,1
Flux Tower,1,1,1
Dickson,1,1,1
doi:10.18739/A2FW9K,1,1,1
253,1,1,1
"800,000-year Ice-Core Records of Atmospheric Carbon Dioxide (CO2)",1,1,1
canadell,1,1,1
10.3334/CDIAC/FFE.DB1013.2017,1,2,2
doi:10.18739/A2V92S,1,1,1
909330,1,1,1
doi:10.18739/A26S1B,1,1,1
Marine mammal,1,1,1
Pjerto rico,1,1,1
bermuda,1,1,1
methane lakes,1,2,2
incident,1,2,1
multivariate,1,1,1
*.wav,1,1,1
bonanza,1,1,1
848858,1,1,1
AMS,1,1,1
michiyo,1,1,1
fator de emissão,1,1,1
muenchow + sbi,1,1,1
cryosat,1,1,1
ITEX Barrow Atqasuk Climate,1,1,1
Annual Fossil-Fuel CO2 Emissions: Uncertainty of Emissions Gridded by One Degree Latitude by One Degree Longitude,1,1,1
doi:10.18739/A24S23,1,1,1
welker schimel,1,1,1
2157 to 2018,1,1,1
aydin,1,3,2
lena,1,1,1
EARTH SCIENCE > OCEANS > OCEAN CIRCULATION > FRESH WATER FLUX,1,1,1
meltwater runoff,1,1,1
Throckmorton,1,1,1
1970 to 2018,1,1,1
doi:10.3334/CDIAC/CLI.NDP021,1,1,1
carbon dioxide 2017,1,1,1
urn:uuid:ff22e949-8ed1-40e6-aee3-adfe5bf7e60f,1,1,1
ice sheets,1,2,2
2012_2013_winter_E1_temperature,1,1,1
1980 to 2016,1,1,1
marine litter,1,1,1
Hydrology,1,1,1
mesozooplankton,1,1,1
R-ArcticNet,1,1,1
"70N, 42.5W",1,1,1
griffis,1,1,1
mcpherson,1,1,1
welling,1,5,4
Isomass of Emissions Gridded by One Degree,1,1,1
10.18739/A2WS05,1,1,1
groundwater_temperature,1,1,1
"Glaciomarine Oceanographic and Suspended Sediment Dynamics, Kongsbreen system, Svalbard",1,1,1
urn:uuid:78eac4b1-4e21-42e8-a2ab-a645db62566f,1,1,1
geosummit,1,1,1
Poker Flat,1,1,1
2066 to 2018,1,1,1
hershey whalen,1,1,1
michael,1,1,1
Eduction,1,1,1
FACE-MDS,1,1,1
20 to 2018,1,1,1
909454,1,1,1
kvile,1,1,1
nsidc,1,1,1
1980 to 1990,1,1,1
cdiac.ess-dive,1,2,1
CDIAC 2018,1,1,1
society,1,2,1
Andrea Creighton,1,1,1
nigeria,1,1,1
Ernakovich,1,1,1
heather,1,1,1
market food,1,1,1
global temperature anomalies,1,1,1
collaborated,1,1,1
Cort Anastasio,1,1,1
desiervo,1,1,1
resource_map_doi:10.18739/A2125Q85R,1,2,2
SC0010568,1,1,1
1 of 3,1,1,1
Ice,1,1,1
10.108739/A2CZ6H,1,1,1
ocean acidity,1,1,1
10.18739A2786C,1,1,1
SWERUS-C3,1,1,1
polaris soil data,1,1,1
doi:10.18739.A2HW62,1,1,1
Von P. Walden,1,1,1
urn:uuid:8d639e70-55eb-40aa-b1a4-29712fd31b63,1,1,1
mamal,1,1,1
itex aon sustaining,1,1,1
mace head,1,1,1
sand,1,1,1
APP-x,1,1,1
fluoroform,1,1,1
CDIAC 2017,1,1,1
co2 emis,1,1,1
世界,1,1,1
Dunlin,1,1,1
artic seals,1,1,1
10.5065/D6BG2KW9,1,1,1
Ice Mass Balance Buoy Observations,1,1,1
2015 to 1987,1,2,1
soil elechtrochemistry,1,1,1
arctic-data.14507.1,1,2,2
"Manley, W. F., Lestak, L., Tweedie, C. E. & Maslanik, J. A. (2005) High-resolution radar imagery, digital elevation models, and related GIS layers for Barrow, Alaska. National Snow and Ice Data Center. Boulder, Colorado USA.",1,1,1
john tarduno,1,1,1
north sea,1,1,1
jing zhang,1,1,1
non renewable,1,1,1
Craig lee,1,1,1
Sumo,1,1,1
permafrost synthesis,1,1,1
elev,1,1,1
kruase,1,1,1
10.5065/D6P26W70,1,2,2
10.18739/A20C33,1,1,1
doi:10.3334/CDIAC/ATG.NDP0001,1,1,1
methanr,1,1,1
10.3334/CDIAC/CLI.NDP026,1,1,1
vagle,1,2,2
A2F608,1,1,1
Boreogadus saida,1,1,1
National Land Cover,1,3,2
Lampedusa Island,1,1,1
dischargecm,1,1,1
https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/553/7,1,2,1
Chara,1,1,1
"Collaborative Research: Eurasian and Makarov basins observational network targets changes in the Arctic Ocean, Expendable Current Profiles",1,1,1
passive seismic,1,1,1
truffer black rapids,1,1,1
Lake peters,1,2,2
Spring photosynthetic onset,1,1,1
1978 to 1984,1,1,1
1997 to 2016,1,1,1
urn:uuid:6eb3caf0-a1f8-410f-a292-6dcea6522446,1,1,1
Carbon soil,1,1,1
1023371,1,1,1
donatella zona,1,1,1
urn:uuid:f6b8d16b-dc21-4a3b-b6d1-a54940229602,1,1,1
SIMB,1,1,1
2005 to 2011,1,1,1
Florida,1,1,1
carbon monoxidee,1,1,1
Arctic Great River Observatory,1,1,1
marine population,1,1,1
GLOBAL CO2,1,1,1
Lamanna,1,1,1
hadcrut,1,1,1
1890 to 2017,1,1,1
palsa,1,2,1
arctic glacial lake team,1,1,1
saudia arabia water management,1,1,1
Carbon Emissions,1,1,1
10.3334/CDIAC/spruce.039,1,1,1
MODIS MAR,1,1,1
central Arctic,1,1,1
"in Situ Measurements at K-puszta, Hungary",1,1,1
heterotrophic,1,2,1
Benjamin Jones,1,1,1
DRIFTING BUOY,1,1,1
https://orcid.org/0000-0002-4165-4532,1,1,1
additioanl information,1,1,1
floating,1,2,1
NSF OPP 9814984,1,1,1
1417668,1,1,1
solar radiation,1,1,1
10.18739/A2QV8B,1,1,1
banana,1,1,1
1908 to 2018,1,1,1
orbist,1,1,1
10.5065/D6930R6J,1,1,1
1957 to 2017,1,1,1
mauna,1,1,1
1950 to 2018,1,2,1
toxin,1,1,1
carbon dioxide flux measurements,1,1,1
"Northwest Territories, Canada",1,1,1
monthly fossil-fuel CO2 Emissions gridded,1,1,1
NDP0001,1,1,1
methane ocean,1,1,1
urn:uuid:f5844f3e-56d4-43cc-8051-54bd83a53480,1,1,1
10.3334/CDIAC/ATG.013,1,1,1
1603407,1,1,1
trace gases,1,2,1
root turnover,1,2,1
Narewhale,1,1,1
North Pole Station,1,1,1
"Weather station, Chamberlin glacier",1,1,1
james a fall,1,1,1
aldegondabreen,1,1,1
Martha K. Raynolds,1,1,1
1949 to 2003,1,1,1
cumulative emissiosn,1,1,1
Siberian boreal forest energy balance (ViPER project),1,1,1
bes,1,1,1
Schmerr,1,1,1
Vostok ice core,1,2,2
Continuing the Beaufort Gyre Observing System to Document and Enhance Understanding Environmental Change in the Arctic,1,1,1
Nain,1,1,1
Admundson,1,1,1
"Morison, James",1,1,1
cdiac_fgdc,1,1,1
parnos,1,1,1
coastal lines,1,1,1
#NAME?,1,1,1
quentin,1,2,2
Fullman,1,1,1
long term,1,2,2
Greenland meltwater biogeochemistry,1,2,2
doi:10.18739/A2Z37J,1,2,2
saida,1,1,1
Ruess,1,1,1
hooded seal,1,1,1
black rapids,1,1,1
raich,1,1,1
Taku Glacier time lapse,1,1,1
doi 10.3334/CDIAC/tcm.003,1,1,1
Fossil Fuel,1,1,1
eight mile lake,1,1,1
Timothy Stanton,1,1,1
Emision CO2,1,1,1
nabos 2015,1,2,2
urn:uuid:9bfee166-0ecd-451e-9652-35f988004a74,1,1,1
deuterium,1,1,1
Jordan,1,1,1
laboratory study,1,1,1
poss,1,1,1
2010 to 2002,1,1,1
arctic-data.13929.7,1,1,1
1926 to 2018,1,1,1
shipboard ADCP,1,1,1
Ice mass balance,1,1,1
ree and Shrub Inventory.xlsx,1,1,1
network,1,1,1
pan-Arctic,1,1,1
econ,1,1,1
338333,1,2,2
Beaufort Sea,1,1,1
doi:10.18739/A24R81,1,1,1
Larch recruitment,1,1,1
meteorology soil temperature,1,1,1
Geng,1,2,1
2013 to 2019,1,2,1
sea ice concentration,1,1,1
Water Temperature,1,1,1
10.18739/A26S1B,1,1,1
Jarvis,1,3,2
https://arcticdata.io/catalog/#view/doi:10.5065/D61Z42KV,1,1,1
Michele Smith,1,1,1
2007F,1,3,3
herring,1,2,2
",ooring",1,1,1
magadan,1,1,1
Donald A. (Skip) Walker,1,1,1
C. goyet,1,1,1
229938,1,1,1
1417345,1,4,4
denali,1,2,2
1850 to 2018,1,1,1
NAGAP_77V6_057,1,1,1
EBERLE,1,1,1
Auston Post,1,1,1
pinnipeds,1,1,1
Plutonium,1,2,2
global carbon project,1,1,1
northwest arctic alaska,1,1,1
Beaufort Sea mooring I2,1,1,1
unesco,1,1,1
1954 to 2015,1,1,1
1263854,1,1,1
10.3334/CDIAC/otg.ndp071,1,1,1
1997,1,1,1
shimel,1,1,1
2021 to 2017,1,1,1
Neutrino Research,1,1,1
isotopic fossil-fuel CO2 emissions,1,1,1
national,1,1,1
wei-jun cai,1,1,1
1994 to 2016,1,1,1
omolon,1,1,1
vandecurx,1,1,1
Fossil fuels and carbon dioxide,1,1,1
cristensen,1,2,2
glaciers,1,1,1
Ice Tethered Profiler,1,6,4
traditional knowledge,1,2,1
1979 to 2013,1,1,1
anna virkkala,1,2,2
COOPMAN,1,1,1
atlas,1,3,2
classification,1,1,1
NEEM 2009S2,1,1,1
gonsamo,1,1,1
steiglitz,1,1,1
Psychrophiles,1,2,1
resource_map_doi:10.18739/A22R3NW6X,1,2,2
NCEPv1_1948-2016_20km,1,1,1
json,1,1,1
GHI,1,1,1
Chunze Lai,1,2,2
carbon flux data in permafrost zone,1,1,1
jetstreams,1,1,1
Barrow Spectrometer Data,1,1,1
1992 to 2016,1,1,1
IUSE,1,1,1
doi:10.18739/A2QZ8C,1,1,1
ciment CO2,1,1,1
partners,1,1,1
: 1303895,1,1,1
doi:10.3334/CDIAC/cli.100,1,2,2
cdiac.ess-dive.lbl.gov,1,1,1
Ghana,1,1,1
ozonesondes,1,1,1
FRAMEs,1,1,1
globa cement CO2 emissions,1,1,1
total carbon dioxide (TCO2),1,1,1
boosted,1,1,1
LAwson,1,1,1
ARC-0520578,1,1,1
air temp,1,1,1
kuskokwim,1,1,1
microbe,1,1,1
marshall,1,2,2
hoffman,1,1,1
anderson,1,1,1
EARTH SCIENCE > OCEANS > OCEAN CHEMISTRY > TRACE ELEMENTS,1,1,1
borderlands,1,1,1
thaw depth barrow,1,1,1
co2 and o2 variability,1,1,1
Panama,1,2,1
rock,1,1,1
doi_10.18739_A2CD5M,1,1,1
doi:10.18739/A2GQ2H,1,2,2
doi:10.5065/D6VD6WFP,1,1,1
marine,1,1,1
act-11,1,1,1
Cape Meares,1,1,1
18739/A27659F1B,1,1,1
sutherland,1,1,1
coastline,1,1,1
correia,1,1,1
1972 to 2017,1,1,1
2018 to 2013,1,1,1
"GEOGRAPHIC REGION > POLAR, NORTH AMERICA > GREENLAND,",1,1,1
Gyre,1,1,1
frost crater,1,1,1
Barrow 2,1,1,1
glossary,1,2,2
snow cover change,1,1,1
The Role of Arctic Amplification in Modifying Mid-latitude Atmospheric Circulation and Promoting Extreme Weather Events,1,1,1
NOAA/CMDL Global Cooperative Air Sampling,1,1,1
carlson,1,2,1
JetStreams,1,1,1
kaden,1,1,1
1949 to 2000,1,1,1
Jessica Lundin,1,1,1
"ARCTIC OCEAN > CHUKCHI SEA, ARCTIC OCEAN > BEAUFORT SEA,",1,1,1
2006 to 2008,1,1,1
C3O,1,1,1
fac,1,1,1
1906 to 2018,1,1,1
Modèle Atmosphérique Régional,1,1,1
EML,1,1,1
doi:10.5065.D6C24TJN,1,1,1
aboveground biomass,1,1,1
helmig summit,1,1,1
"High-resolution radar imagery, digital elevation models, and related GIS layers for Barrow, Alaska",1,1,1
fire severity,1,1,1
"Vostok, Antarctica, Ice Core Data",1,1,1
lindsay,1,1,1
Monthly Fossil-Fuel CO2 Emissions: Mass of Emissions Gridded by One Degree Latitude by One Degree Longitude,1,1,1
Shipping Routes,1,1,1
groningen,1,1,1
krishfield,1,1,1
hly1702,1,1,1
adam t naito,1,1,1
pro,1,1,1
Alaska - Toolik Lake,1,1,1
water chemistry,1,1,1
Siberia_Burn_2012_2014_ACADIS,1,1,1
Virginia Heart,1,1,1
10.3334/cdiac.ffe007,1,1,1
taimyr,1,2,1
dissolved organic carbon,1,1,1
canda,1,1,1
K.M. Schild,1,1,1
das whoi,1,1,1
austria,1,1,1
racmo,1,1,1
grip,1,2,2
morristown,1,1,1
U.S.A,1,1,1
arctic char,1,1,1
cdiac.ornl.gov_8080_xml_cdp_metadata_Tom_Boden_TDE_Ecosystem_Model.xml,1,1,1
SIO,1,4,4
Seal,1,1,1
SOP3b,1,1,1
CHL,1,1,1
ca,1,1,1
bering strat,1,1,1
doi:10.18739/A2F608,1,1,1
persson,1,1,1
2005 to 2006,1,1,1
"Historic Land Use and Carbon Estimates for South and Southeast Asia: 1880-1980 (NDP-046). Carbon Dioxide Information Analysis Center (CDIAC), Oak Ridge National Laboratory (ORNL), Oak Ridge, TN (United States).",1,1,1
living condition,1,1,1
dmh4@nyu.edu,1,1,1
Global Carbon Budget,1,1,1
Late Holocene Climatic and Environmental Change Inferred from Arctic Lake Sediments,1,1,1
moulins,1,1,1
1972 to 1984,1,1,1
TFS,1,1,1
controls on carbon flux,1,1,1
Atmospheric H2 Concentrations from the CSIRO GASLAB Flask Sampling Network,1,1,1
1981 to 1979,1,1,1
1980 to 2004,1,1,1
urn:uuid:797f20d2-d7c0-41d2-af34-c00b615fac8e,1,1,1
352754,1,1,1
1945 to 2017,1,2,1
metagenome,1,1,1
Laurence C. Smith,1,1,1
Volume,1,1,1
historical carbon dioxide record,1,1,1
2009F,1,2,2
bioassy,1,1,1
sea ic,1,1,1
10.3334/CDIAC/00001_V2013,1,1,1
Housing,1,1,1
2002 to 2008,1,1,1
biomes,1,1,1
mat,1,2,2
Horseshoe Lake data,1,1,1
"Ground-ice data, Itkillik River",1,1,1
rickets,1,1,1
portugal,1,4,4
coq,1,1,1
PACIFIC OCEAN > NORTH PACIFIC OCEAN > BERING SEA,1,1,1
production of co2,1,1,1
Bryce,1,1,1
cox,1,2,2
npd 30,1,1,1
urn:uuid:2204af1f-42a2-4f8e-9946-f9d7ab0cdff9,1,1,1
Marland,1,1,1
Jamie Hollingsworth,1,1,1
doi:10.18739/A20264,1,2,1
pearson,1,1,1
par,1,1,1
R,1,1,1
ATG.028,1,1,1
1988 to 1988,1,3,2
1949 to 2009,1,1,1
Nitrate,1,1,1
2063 to 2018,1,1,1
arctic tern,1,1,1
CO2 concentration,1,1,1
Emily Youcha,1,1,1
fettweiss,1,1,1
climate records,1,1,1
evi,1,1,1
modis,1,2,1
boston,1,1,1
1850 to 20020142,1,1,1
Annual Fossil-Fuel CO2 Emissions: Global Stable Carbon,1,1,1
veg,1,1,1
Annual Fossil-Fuel CO2 Emissions,1,1,1
N2o,1,1,1
aquifer,1,1,1
modern record,1,1,1
2048 to 2018,1,1,1
Carbon budget,1,1,1
Imnavait Spectrometer Data,1,2,1
Viper,1,1,1
tank climatology,1,1,1
e38fd7f6-3c00-4e4a-87bf-da09d85c90b0,1,2,2
10.18739/A2ZR3K,1,1,1
Sean Birkel,1,1,1
global carbon budgwt,1,1,1
laurier,1,1,1
1979 to 2011,1,1,1
Mass Balance Buoy,1,1,1
chris larsen,1,1,1
oral history,1,1,1
Mcraven,1,1,1
herrman,1,1,1
Gooseff,1,1,1
project,1,1,1
permafrost thaw,1,1,1
EK80,1,2,1
gdp,1,1,1
* co2,1,1,1
Matthew Alkire,1,2,2
seg-y,1,1,1
additional metadata,1,1,1
cumulative human CO2 emissions,1,1,1
sum,1,1,1
output.year002.mat,1,1,1
miguel,1,1,1
10.3334/CDIAC/atg.016.,1,1,1
claire porter,1,1,1
Massachusetts,1,1,1
Greenland meltwater,1,1,1
phytoplankton barents sea,1,1,1
benthic biomass,1,1,1
2031 to 2018,1,1,1
INDICADOR,1,1,1
Tropospheric and Lower Stratospheric Temperature Anomalies,1,1,1
Growth,1,1,1
Chlorofluorocarbons,1,1,1
Glacier calving rates,1,1,1
itex vargas,1,1,1
gilmore,1,2,2
degree,1,1,1
methane ebullition,1,1,1
1983 to 2016,1,1,1
1,1,1,1
Soil Nutrient Dynamics and Plant-Soil Interactions in Response to Snow Melt and Warming,1,1,1
tracmass,1,2,1
biosphere,1,1,1
atqasuk ARCSS,1,1,1
spectral,1,4,4
Estimates of Monthly CO2 Emissions and Associated,1,1,1
200A,1,1,1
1879 to 2017,1,1,1
quercus,1,1,1
2 to 2018,1,2,1
10.3334/CDIAC/otg.ndp056,1,1,1
"Alert, N.W.T.",1,1,1
internal energy,1,1,1
1800 to 2012,1,1,1
"Richards, John F.",1,1,1
arcticdem,1,1,1
OVOC,1,1,1
352754,1,1,1
GEOSummit,1,1,1
agc,1,1,1
1800 to 2002,1,5,2
. Euskirchen,1,1,1
urn:uuid:b9d391a9-b67a-419c-9dd9-3e4f0f0752d9,1,1,1
david cole,1,1,1
Christopher Arp,1,1,1
over time,1,1,1
tiksi,1,1,1
urn:uuid:b48ada6a-736a-4b9a-8ace-2003f8f6ff65,1,2,2
10.3334/CDIAC/otg.ndp065,1,1,1
Austin Post,1,1,1
Eurasian and Makarov,1,3,2
culture,1,1,1
2022 to 2018,1,1,1
10.3334/CDIAC/otg.ndp064,1,1,1
1980 to 1994,1,1,1
QING,1,1,1
under ground temperature,1,1,1
Ilulissat,1,1,1
Shupe MMCR,1,1,1
Fossil fuels and carbon dioxide emissions,1,1,1
2056 to 2018,1,1,1
https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/574/7,1,3,2
juranke,1,1,1
wei,1,1,1
Fine woody,1,1,1
doi:10.18739/A2T960,1,1,1
2007 to 2007,1,1,1
shen,1,1,1
plateau,1,1,1
ATG.009,1,1,1
huemmrich,1,1,1
matthew sturm,1,1,1
1986 to 2017,1,1,1
Southeast Asia,1,1,1
carbon dioxide flux' & 'co2 flux,1,1,1
ffe.monthlyisomass.2016,1,1,1
Great Rivers,1,1,1
"Foliar nutrients and natural abundance isotope signatures for Larix cajanderi, Cherskiy Density Gradient, Northeast Science Station",1,1,1
Laurer,1,1,1
doi:10.18739/A21D5H,1,2,1
75 year smoothed CO2,1,1,1
PBO,1,1,1
Kathryn Caitlin,1,1,1
holmmes,1,1,1
